Ensembl Gene ID	Ensembl Transcript ID	Chromosome Name	Gene Start (bp)	Gene End (bp)	EntrezGene ID	Strand	HGNC symbol
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P98
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P128
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P105
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P97
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P39
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P125
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P134
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P45
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P29
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P120
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P37
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P80
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P46
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P93
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P119
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P16
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21P14
ENSG00000122026	ENST00000326092	13	26723692	26728705	653737	1	RPL21
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P69
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P20
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P53
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P131
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P87
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P98
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P128
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P105
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P97
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P39
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P125
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P134
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P45
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P29
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P120
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P37
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P80
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P46
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P93
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P119
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P16
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21P14
ENSG00000122026	ENST00000326092	13	26723692	26728705	728782	1	RPL21
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P69
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P20
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P53
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P131
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P87
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P98
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P128
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P105
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P97
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P39
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P125
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P134
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P45
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P29
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P120
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P37
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P80
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P46
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P93
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P119
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P16
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21P14
ENSG00000122026	ENST00000326092	13	26723692	26728705	729402	1	RPL21
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P69
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P20
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P53
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P131
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P87
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P98
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P128
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P105
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P97
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P39
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P125
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P134
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P45
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P29
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P120
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P37
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P80
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P46
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P93
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P119
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P16
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21P14
ENSG00000122026	ENST00000326092	13	26723692	26728705	100129685	1	RPL21
ENSG00000206257	ENST00000383154	c6_COX	32211852	32216578	80863	-1	
ENSG00000146938	ENST00000381095	X	5818085	6156706	57502	-1	NLGN4X
ENSG00000218823	ENST00000404991	7	4863890	4868151	56903	-1	PAPOLB
ENSG00000088876	ENST00000358413	20	2410463	2453165		-1	ZNF343
ENSG00000139190	ENST00000361716	12	6440603	6450326	6843	-1	VAMP1
ENSG00000122035	ENST00000241463	13	26742464	26745827	387496	1	RASL11A
ENSG00000206256	ENST00000383152	c6_COX	32217019	32227186		1	PPT2
ENSG00000141449	ENST00000404449	18	17076317	17342618		1	KIAA1772
ENSG00000147852	ENST00000382100	9	2611793	2644485	7436	1	VLDLR
ENSG00000180016	ENST00000322608	17	3247148	3248454	8387	-1	OR1E1
ENSG00000107959	ENST00000380978	10	3169922	3205003		-1	PITRM1
ENSG00000122034	ENST00000381140	13	26896700	26907734	2971	1	GTF3A
ENSG00000163703	ENST00000326434	3	9950506	9979367	78987	1	CRELD1
ENSG00000088876	ENST00000381253	20	2410463	2453165		-1	ZNF343
ENSG00000145526	ENST00000382275	5	19508898	20024096	1016	-1	CDH18
ENSG00000136297	ENST00000404774	7	4912146	4965370	221938	-1	MMD2
ENSG00000159082	ENST00000322229	21	32922944	33022183	8867	-1	SYNJ1
ENSG00000159961	ENST00000291231	17	3270612	3271577	8392	1	OR3A3
ENSG00000141449	ENST00000400483	18	17076317	17342618		1	KIAA1772
ENSG00000127780	ENST00000248384	17	3282914	3283885	8388	-1	OR1E2
ENSG00000185252	ENST00000357502	22	19078418	19092752		1	ZNF74
ENSG00000136297	ENST00000401401	7	4912146	4965370	221938	-1	MMD2
ENSG00000104723	ENST00000351598	8	15442101	15666366	7991	1	TUSC3
ENSG00000159423	ENST00000375341	1	19070513	19101659	8659	-1	ALDH4A1
ENSG00000169202	ENST00000312058	14	21171906	21172838	26534	-1	OR10G2
ENSG00000214063	ENST00000397406	11	832812	857116	7106	1	TSPAN4
ENSG00000127585	ENST00000397621	16	682501	695830	146330	-1	FBXL16
ENSG00000141449	ENST00000269218	18	17076317	17342618	80000	1	KIAA1772
ENSG00000215190	ENST00000399751	5	21495407	21510297		1	
ENSG00000140199	ENST00000290209	15	32309489	32417557	9990	-1	SLC12A6
ENSG00000136297	ENST00000258798	7	4912146	4965370		-1	MMD2
ENSG00000104723	ENST00000382030	8	15442101	15666366		1	TUSC3
ENSG00000149488	ENST00000358864	20	2465253	2570430	117532	1	TMC2
ENSG00000067082	ENST00000173785	10	3811260	3817455	1316	-1	KLF6
ENSG00000103260	ENST00000219542	16	705174	707479	79006	1	METRN
ENSG00000111639	ENST00000229238	12	6471579	6472718	51258	-1	MRPL51
ENSG00000185252	ENST00000400451	22	19078418	19092752	7625	1	ZNF74
ENSG00000141255	ENST00000397168	17	3290058	3321839	84690	-1	SPATA22
ENSG00000221977	ENST00000408935	14	21203137	21204078	26686	1	OR4E2
ENSG00000198014	ENST00000359343	5	21527189	21534042		1	
ENSG00000146938	ENST00000381092	X	5818085	6156706	57502	-1	NLGN4X
ENSG00000163703	ENST00000383811	3	9950506	9979367	78987	1	CRELD1
ENSG00000136297	ENST00000406755	7	4912146	4965370		-1	MMD2
ENSG00000122033	ENST00000405591	13	26907780	26922711	219402	-1	MTIF3
ENSG00000104723	ENST00000398166	8	15442101	15666366		1	TUSC3
ENSG00000124570	ENST00000380500	6	2893392	2917089		-1	SERPINB6
ENSG00000206256	ENST00000399665	c6_COX	32217019	32227186		1	PPT2
ENSG00000169059	ENST00000398729	X	6461660	6463159		-1	VCX3A
ENSG00000198014	ENST00000344940	5	21527189	21534042	100132134	1	
ENSG00000206256	ENST00000399662	c6_COX	32217019	32227186		1	PPT2
ENSG00000141446	ENST00000269214	18	17363262	17434843	114799	-1	ESCO1
ENSG00000163956	ENST00000296325	4	3484093	3503947	4043	-1	LRPAP1
ENSG00000196204	ENST00000403969	7	4980145	5004326		1	RNF216L
ENSG00000147852	ENST00000382092	9	2611793	2644485		1	VLDLR
ENSG00000206256	ENST00000399660	c6_COX	32217019	32227186		1	PPT2
ENSG00000214063	ENST00000397408	11	832812	857116	7106	1	TSPAN4
ENSG00000141255	ENST00000355380	17	3290058	3321839		-1	SPATA22
ENSG00000101361	ENST00000329276	20	2581178	2586976	10528	1	NOP56
ENSG00000124570	ENST00000380546	6	2893392	2917089	5269	-1	SERPINB6
ENSG00000071626	ENST00000233078	19	1358584	1386683	26528	1	DAZAP1
ENSG00000196204	ENST00000404006	7	4980145	5004326		1	RNF216L
ENSG00000147852	ENST00000382096	9	2611793	2644485		1	VLDLR
ENSG00000103254	ENST00000397619	16	710582	712590		1	FAM173A
ENSG00000159423	ENST00000375334	1	19070513	19101659		-1	ALDH4A1
ENSG00000196204	ENST00000406608	7	4980145	5004326		1	RNF216L
ENSG00000169059	ENST00000381089	X	6461660	6463159	51481	-1	VCX3A
ENSG00000182117	ENST00000328848	15	32421217	32422654	55505	-1	NOP10
ENSG00000129562	ENST00000250498	14	22103647	22127970	1603	-1	DAD1
ENSG00000215137	ENST00000399656	c6_COX	32228091	32231789		1	
ENSG00000141255	ENST00000268981	17	3290058	3321839	84690	-1	SPATA22
ENSG00000147852	ENST00000382131	9	2611793	2644485		1	VLDLR
ENSG00000159082	ENST00000399709	21	32922944	33022183		-1	SYNJ1
ENSG00000196204	ENST00000360944	7	4980145	5004326		1	RNF216L
ENSG00000038945	ENST00000350896	8	16009758	16094671	4481	-1	MSR1
ENSG00000169991	ENST00000355609	1	19103362	19154930	126917	-1	IFFO2
ENSG00000010292	ENST00000382457	12	6473529	6511381		1	NCAPD2
ENSG00000122033	ENST00000381120	13	26907780	26922711	219402	-1	MTIF3
ENSG00000163703	ENST00000295982	3	9950506	9979367	78987	1	CRELD1
ENSG00000103254	ENST00000219535	16	710582	712590	65990	1	FAM173A
ENSG00000154162	ENST00000284308	5	21786732	22889488	1010	-1	CDH12
ENSG00000215137	ENST00000383297	c6_COX	32228091	32231789		1	
ENSG00000010292	ENST00000315579	12	6473529	6511381	9918	1	NCAPD2
ENSG00000215137	ENST00000399648	c6_COX	32228091	32231789		1	
ENSG00000185252	ENST00000405993	22	19078418	19092752		1	ZNF74
ENSG00000147852	ENST00000276891	9	2611793	2644485		1	VLDLR
ENSG00000196204	ENST00000407429	7	4980145	5004326		1	RNF216L
ENSG00000108381	ENST00000263080	17	3326046	3349449	443	1	ASPA
ENSG00000185252	ENST00000356671	22	19078418	19092752		1	ZNF74
ENSG00000067082	ENST00000380946	10	3811260	3817455		-1	KLF6
ENSG00000196204	ENST00000404404	7	4980145	5004326		1	RNF216L
ENSG00000159082	ENST00000382509	21	32922944	33022183		-1	SYNJ1
ENSG00000169991	ENST00000304963	1	19103362	19154930		-1	IFFO2
ENSG00000067082	ENST00000322510	10	3811260	3817455		-1	KLF6
ENSG00000163704	ENST00000295984	3	9962226	9969058	285368	-1	PRRT3
ENSG00000141446	ENST00000383276	18	17363262	17434843		-1	ESCO1
ENSG00000184507	ENST00000354999	15	32425358	32437225		1	C15orf55
ENSG00000122033	ENST00000381116	13	26907780	26922711	219402	-1	MTIF3
ENSG00000101361	ENST00000381169	20	2581178	2586976		1	NOP56
ENSG00000130021	ENST00000381077	X	6976961	7076189	8226	-1	HDHD1A
ENSG00000196204	ENST00000406089	7	4980145	5004326		1	RNF216L
ENSG00000124570	ENST00000335686	6	2893392	2917089	5269	-1	SERPINB6
ENSG00000206255	ENST00000383150	c6_COX	32231720	32241604	10554	-1	
ENSG00000038945	ENST00000262101	8	16009758	16094671	4481	-1	MSR1
ENSG00000214063	ENST00000397411	11	832812	857116	7106	1	TSPAN4
ENSG00000196204	ENST00000405396	7	4980145	5004326		1	RNF216L
ENSG00000185252	ENST00000403682	22	19078418	19092752		1	ZNF74
ENSG00000206255	ENST00000399625	c6_COX	32231720	32241604	10554	-1	
ENSG00000168263	ENST00000382082	9	2707526	2719757	169522	1	KCNV2
ENSG00000184507	ENST00000333756	15	32425358	32437225	256646	1	C15orf55
ENSG00000159082	ENST00000357345	21	32922944	33022183	8867	-1	SYNJ1
ENSG00000216560	ENST00000404649	4	3548394	3562510		1	
ENSG00000154162	ENST00000382254	5	21786732	22889488	1010	-1	CDH12
ENSG00000206255	ENST00000399618	c6_COX	32231720	32241604	10554	-1	
ENSG00000071626	ENST00000395533	19	1358584	1386683	26528	1	DAZAP1
ENSG00000139517	ENST00000316334	13	27018050	27092720	222484	-1	LNX2
ENSG00000146587	ENST00000396912	7	4989875	5079378	57786	1	RBAK
ENSG00000100439	ENST00000216327	14	22136987	22151097	63874	1	ABHD4
ENSG00000168967	ENST00000336667	5	22178218	22178769		1	PMCHL1
ENSG00000167088	ENST00000300413	18	17446258	17464202	6632	1	SNRPD1
ENSG00000167088	ENST00000300413	18	17446258	17464202	100129492	1	SNRPD1
ENSG00000206255	ENST00000399622	c6_COX	32231720	32241604	10554	-1	
ENSG00000184160	ENST00000330055	4	3738094	3740051	152	1	ADRA2C
ENSG00000165568	ENST00000345253	10	4858402	4880249		1	AKR1CL2
ENSG00000124570	ENST00000380524	6	2893392	2917089	5269	-1	SERPINB6
ENSG00000101846	ENST00000217961	X	7147472	7282682	412	1	STS
ENSG00000214063	ENST00000346501	11	832812	857116	7106	1	TSPAN4
ENSG00000206255	ENST00000399616	c6_COX	32231720	32241604	10554	-1	
ENSG00000162004	ENST00000345165	16	712584	716460		-1	CCDC78
ENSG00000071626	ENST00000336761	19	1358584	1386683	26528	1	DAZAP1
ENSG00000099910	ENST00000341328	22	19108874	19122146		-1	SCARF2
ENSG00000124570	ENST00000380520	6	2893392	2917089	5269	-1	SERPINB6
ENSG00000125037	ENST00000245046	3	9980637	10003524	55831	-1	TMEM111
ENSG00000206255	ENST00000399623	c6_COX	32231720	32241604	10554	-1	
ENSG00000038945	ENST00000355282	8	16009758	16094671	4481	-1	MSR1
ENSG00000165568	ENST00000334019	10	4858402	4880249		1	AKR1CL2
ENSG00000159082	ENST00000382506	21	32922944	33022183		-1	SYNJ1
ENSG00000038945	ENST00000381998	8	16009758	16094671	4481	-1	MSR1
ENSG00000124570	ENST00000380529	6	2893392	2917089	5269	-1	SERPINB6
ENSG00000124570	ENST00000380539	6	2893392	2917089	5269	-1	SERPINB6
ENSG00000172611	ENST00000312039	14	22172513	22173556		-1	OR6J1
ENSG00000165568	ENST00000298375	10	4858402	4880249	83592	1	AKR1CL2
ENSG00000146587	ENST00000407184	7	4989875	5079378		1	RBAK
ENSG00000215076	ENST00000399551	6	2933881	2936302		1	
ENSG00000162004	ENST00000293889	16	712584	716460	124093	-1	CCDC78
ENSG00000186184	ENST00000399697	13	27092903	27139547	51082	1	POLR1D
ENSG00000164256	ENST00000296682	5	23543481	23564463	56979	1	PRDM9
ENSG00000167723	ENST00000301365	17	3360546	3408039	162514	-1	TRPV3
ENSG00000099910	ENST00000266214	22	19108874	19122146	91179	-1	SCARF2
ENSG00000176454	ENST00000314891	15	32438381	32446687	254531	-1	LPCAT4
ENSG00000146587	ENST00000396904	7	4989875	5079378		1	RBAK
ENSG00000180385	ENST00000326237	3	10003595	10021928	442075	1	
ENSG00000115268	ENST00000233609	19	1389363	1391492	6209	1	RPS15P5
ENSG00000115268	ENST00000233609	19	1389363	1391492	6209	1	RPS15
ENSG00000115268	ENST00000233609	19	1389363	1391492	440733	1	RPS15P5
ENSG00000115268	ENST00000233609	19	1389363	1391492	440733	1	RPS15
ENSG00000115268	ENST00000233609	19	1389363	1391492	729789	1	RPS15P5
ENSG00000115268	ENST00000233609	19	1389363	1391492	729789	1	RPS15
ENSG00000212930	ENST00000391614	14	22303034	22303174		-1	
ENSG00000146587	ENST00000337869	7	4989875	5079378	57786	1	RBAK
ENSG00000206254	ENST00000383149	c6_COX	32241868	32244301	6048	1	RNF5P1
ENSG00000101365	ENST00000380851	20	2587043	2592843	3420	-1	IDH3B
ENSG00000159082	ENST00000382499	21	32922944	33022183		-1	SYNJ1
ENSG00000167088	ENST00000402743	18	17446258	17464202	6632	1	SNRPD1
ENSG00000167088	ENST00000402743	18	17446258	17464202	100129492	1	SNRPD1
ENSG00000214063	ENST00000397397	11	832812	857116	7106	1	TSPAN4
ENSG00000080608	ENST00000397885	9	2794152	2834241	9933	-1	KIAA0020
ENSG00000078579	ENST00000180166	8	16894705	16904045	26281	-1	FGF20
ENSG00000214063	ENST00000409543	11	832812	857116		1	TSPAN4
ENSG00000080608	ENST00000382032	9	2794152	2834241	9933	-1	KIAA0020
ENSG00000159082	ENST00000399698	21	32922944	33022183		-1	SYNJ1
ENSG00000206567	ENST00000383808	3	10023102	10027779	401052	-1	
ENSG00000206253	ENST00000383143	c6_COX	32244476	32247832	177	-1	
ENSG00000214063	ENST00000397396	11	832812	857116	7106	1	TSPAN4
ENSG00000124588	ENST00000380472	6	2939231	2964995		1	NQO2
ENSG00000186184	ENST00000381064	13	27092903	27139547	51082	1	POLR1D
ENSG00000162004	ENST00000397600	16	712584	716460		-1	CCDC78
ENSG00000206253	ENST00000383142	c6_COX	32244476	32247832	177	-1	
ENSG00000151631	ENST00000281339	10	4903865	4924161		-1	
ENSG00000151539	ENST00000281228	4	3994417	4008064		-1	
ENSG00000182583	ENST00000382879	X	7770303	7772183		1	VCX
ENSG00000099910	ENST00000405555	22	19108874	19122146	91179	-1	SCARF2
ENSG00000167723	ENST00000381913	17	3360546	3408039		-1	TRPV3
ENSG00000146587	ENST00000353796	7	4989875	5079378	57786	1	RBAK
ENSG00000206253	ENST00000383138	c6_COX	32244476	32247832		-1	
ENSG00000155463	ENST00000285848	14	22305571	22310832	5018	1	OXA1L
ENSG00000164256	ENST00000253473	5	23543481	23564463		1	PRDM9
ENSG00000101365	ENST00000380843	20	2587043	2592843	3420	-1	IDH3B
ENSG00000124588	ENST00000397717	6	2939231	2964995		1	NQO2
ENSG00000146587	ENST00000315448	7	4989875	5079378		1	RBAK
ENSG00000186162	ENST00000335507	3	10032099	10043049		-1	
ENSG00000185214	ENST00000399308	22	19125806	19180122		-1	KLHL22
ENSG00000182583	ENST00000341408	X	7770303	7772183	26609	1	VCX
ENSG00000162004	ENST00000340261	16	712584	716460		-1	CCDC78
ENSG00000111640	ENST00000406765	12	6513918	6517797	2597	1	GAPDHL6
ENSG00000111640	ENST00000406765	12	6513918	6517797	2597	1	GAPDH
ENSG00000206247	ENST00000383135	c6_COX	32248241	32253691	5089	-1	
ENSG00000158201	ENST00000289119	18	17484856	17538724	171586	-1	ABHD3
ENSG00000177769	ENST00000399778	11	837197	857109		1	
ENSG00000185214	ENST00000328879	22	19125806	19180122	84861	-1	KLHL22
ENSG00000186184	ENST00000399696	13	27092903	27139547	51082	1	POLR1D
ENSG00000078579	ENST00000381981	8	16894705	16904045		-1	FGF20
ENSG00000175265	ENST00000360553	15	32458557	32487180	23015	-1	GOLGA8A
ENSG00000040731	ENST00000264463	5	24522967	24680668	1008	-1	CDH10
ENSG00000206246	ENST00000383132	c6_COX	32254271	32259028	63940	-1	GPSM3
ENSG00000124588	ENST00000338130	6	2939231	2964995	4835	1	NQO2
ENSG00000127481	ENST00000375254	1	19273587	19409333	23352	-1	UBR4
ENSG00000146587	ENST00000308551	7	4989875	5079378		1	RBAK
ENSG00000196689	ENST00000310522	17	3415493	3447085		-1	TRPV1
ENSG00000080608	ENST00000265774	9	2794152	2834241		-1	KIAA0020
