miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-17	hg38:chr13:91350620-91350641:+	1	0.454940	Y	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350621-91350640:+	1	0.454940	Y	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350621-91350641:+	7	3.184580	Y	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350654-91350677:+	4	1.819760	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350655-91350675:+	2	0.909880	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350655-91350677:+	251	114.189943	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350655-91350678:+	5	2.274700	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350656-91350677:+	31	14.103140	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350657-91350677:+	1	0.454940	N	mature,MIMAT0000071
hsa-mir-181a-1	hg38:chr1:198859069-198859088:-	4	1.819760	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859069-198859090:-	7	3.184580	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859069-198859091:-	350	159.229004	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859069-198859092:-	1	0.454940	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859070-198859090:-	1	0.454940	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859070-198859091:-	92	41.854481	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859070-198859092:-	3	1.364820	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859071-198859090:-	2	0.909880	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859071-198859091:-	17	7.733980	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859072-198859091:-	19	8.643860	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859106-198859131:-	2	0.909880	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859107-198859122:-	1	0.454940	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859107-198859131:-	7	3.184580	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859108-198859130:-	40	18.197600	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859108-198859131:-	397	180.611185	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859109-198859125:-	1	0.454940	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859109-198859127:-	1	0.454940	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859109-198859130:-	48	21.837121	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859109-198859131:-	852	387.608890	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859110-198859130:-	6	2.729640	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859110-198859131:-	64	29.116161	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859111-198859130:-	1	0.454940	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859111-198859131:-	18	8.188920	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859112-198859131:-	4	1.819760	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859113-198859130:-	1	0.454940	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859113-198859131:-	2	0.909880	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692498:+	1	0.454940	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692499:+	4	1.819760	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692500:+	20	9.098800	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692501:+	50	22.747001	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692502:+	869	395.342870	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692503:+	393	178.791425	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692504:+	6	2.729640	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692505:+	2	0.909880	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692481-124692501:+	3	1.364820	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692481-124692502:+	52	23.656881	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692481-124692503:+	30	13.648200	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692482-124692501:+	1	0.454940	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692482-124692503:+	2	0.909880	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692484-124692502:+	1	0.454940	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692484-124692503:+	1	0.454940	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692486-124692503:+	1	0.454940	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692517-124692537:+	5	2.274700	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692517-124692538:+	7	3.184580	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692517-124692539:+	9	4.094460	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692517-124692540:+	4	1.819760	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692518-124692537:+	25	11.373500	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692518-124692538:+	119	54.137861	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692518-124692539:+	313	142.396224	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692518-124692540:+	485	220.645906	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692518-124692541:+	7	3.184580	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692519-124692538:+	1	0.454940	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692519-124692539:+	1	0.454940	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692519-124692540:+	4	1.819760	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692520-124692541:+	1	0.454940	N	mature,MIMAT0004558
hsa-mir-181b-1	hg38:chr1:198858887-198858908:-	8	3.639520	N	mature,MIMAT0022692
hsa-mir-181b-1	hg38:chr1:198858888-198858908:-	20	9.098800	N	mature,MIMAT0022692
hsa-mir-181b-1	hg38:chr1:198858889-198858908:-	12	5.459280	N	mature,MIMAT0022692
hsa-mir-181b-1	hg38:chr1:198858890-198858908:-	1	0.454940	N	mature,MIMAT0022692
hsa-mir-181b-1	hg38:chr1:198858924-198858947:-	2	0.909880	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858924-198858948:-	19	8.643860	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858925-198858947:-	1	0.454940	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858925-198858948:-	31	14.103140	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858926-198858947:-	14	6.369160	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858926-198858948:-	67	30.480981	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858927-198858947:-	3	1.364820	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858927-198858948:-	74	33.665561	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858927-198858949:-	1	0.454940	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858928-198858948:-	7	3.184580	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858928-198858949:-	1	0.454940	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858929-198858948:-	1	0.454940	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693724-124693747:+	1	0.454940	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693725-124693745:+	7	3.184580	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693725-124693746:+	75	34.120501	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693725-124693747:+	93	42.309421	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693725-124693748:+	43	19.562420	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693725-124693749:+	17	7.733980	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693725-124693750:+	1	0.454940	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693726-124693746:+	3	1.364820	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693726-124693747:+	1	0.454940	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693726-124693748:+	1	0.454940	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693726-124693749:+	4	1.819760	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693727-124693747:+	1	0.454940	N	mature,MIMAT0000257
hsa-mir-181c	hg38:chr19:13874725-13874746:+	46	20.927241	N	mature,MIMAT0000258
hsa-mir-181c	hg38:chr19:13874725-13874747:+	41	18.652540	N	mature,MIMAT0000258
hsa-mir-181c	hg38:chr19:13874725-13874748:+	5	2.274700	N	mature,MIMAT0000258
hsa-mir-181c	hg38:chr19:13874725-13874749:+	1	0.454940	N	mature,MIMAT0000258
hsa-mir-181c	hg38:chr19:13874726-13874746:+	1	0.454940	N	mature,MIMAT0000258
hsa-mir-181c	hg38:chr19:13874726-13874747:+	10	4.549400	N	mature,MIMAT0000258
hsa-mir-181c	hg38:chr19:13874763-13874785:+	2	0.909880	N	mature,MIMAT0004559
hsa-mir-181c	hg38:chr19:13874764-13874783:+	1	0.454940	N	mature,MIMAT0004559
hsa-mir-181c	hg38:chr19:13874764-13874784:+	6	2.729640	N	mature,MIMAT0004559
hsa-mir-181c	hg38:chr19:13874764-13874785:+	40	18.197600	N	mature,MIMAT0004559
hsa-mir-181c	hg38:chr19:13874764-13874786:+	59	26.841461	N	mature,MIMAT0004559
hsa-mir-181d	hg38:chr19:13874910-13874931:+	7	3.184580	N	mature,MIMAT0002821
hsa-mir-181d	hg38:chr19:13874910-13874932:+	18	8.188920	N	mature,MIMAT0002821
hsa-mir-181d	hg38:chr19:13874910-13874933:+	11	5.004340	N	mature,MIMAT0002821
hsa-mir-181d	hg38:chr19:13874911-13874931:+	1	0.454940	N	mature,MIMAT0002821
hsa-mir-181d	hg38:chr19:13874911-13874932:+	1	0.454940	N	mature,MIMAT0002821
hsa-mir-181d	hg38:chr19:13874911-13874933:+	2	0.909880	N	mature,MIMAT0002821
hsa-mir-182	hg38:chr7:129770444-129770464:-	2	0.909880	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770444-129770466:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770444-129770471:-	98	44.584121	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770445-129770463:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770445-129770464:-	8	3.639520	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770445-129770465:-	10	4.549400	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770445-129770466:-	13	5.914220	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770445-129770467:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770445-129770468:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770445-129770470:-	11	5.004340	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770445-129770471:-	1589	722.899678	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770446-129770463:-	2	0.909880	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770446-129770465:-	3	1.364820	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770446-129770466:-	11	5.004340	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770446-129770467:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770446-129770468:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770446-129770470:-	22	10.008680	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770446-129770471:-	2635	1198.766931	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770447-129770465:-	12	5.459280	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770447-129770466:-	63	28.661221	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770447-129770467:-	6	2.729640	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770447-129770468:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770447-129770470:-	54	24.566761	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770447-129770471:-	10667	4852.845104	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770448-129770464:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770448-129770465:-	3	1.364820	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770448-129770466:-	5	2.274700	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770448-129770467:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770448-129770468:-	4	1.819760	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770448-129770469:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770448-129770470:-	84	38.214961	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770448-129770471:-	17373	7903.672822	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770449-129770465:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770449-129770466:-	10	4.549400	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770449-129770467:-	4	1.819760	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770449-129770469:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770449-129770470:-	259	117.829463	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770449-129770471:-	53046	24132.747856	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770449-129770472:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770450-129770467:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770450-129770468:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770450-129770469:-	1	0.454940	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770450-129770470:-	57	25.931581	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770450-129770471:-	16385	7454.192090	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770451-129770470:-	40	18.197600	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770451-129770471:-	10194	4637.658478	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770452-129770470:-	4	1.819760	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770452-129770471:-	1152	524.090893	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770453-129770471:-	27	12.283380	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770454-129770471:-	2	0.909880	N	mature,MIMAT0000259
hsa-mir-183	hg38:chr7:129774928-129774949:-	1	0.454940	N	mature,MIMAT0004560
hsa-mir-183	hg38:chr7:129774928-129774950:-	1	0.454940	N	mature,MIMAT0004560
hsa-mir-183	hg38:chr7:129774929-129774949:-	1	0.454940	N	mature,MIMAT0004560
hsa-mir-183	hg38:chr7:129774959-129774989:-	2	0.909880	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774960-129774989:-	1	0.454940	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774961-129774989:-	3	1.364820	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774962-129774989:-	1	0.454940	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774963-129774988:-	2	0.909880	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774963-129774989:-	8	3.639520	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774964-129774988:-	1	0.454940	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774964-129774989:-	1	0.454940	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774965-129774983:-	2	0.909880	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774965-129774984:-	3	1.364820	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774965-129774986:-	1	0.454940	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774965-129774987:-	50	22.747001	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774965-129774988:-	1095	498.159313	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774965-129774989:-	458	208.362525	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774965-129774990:-	2	0.909880	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774966-129774984:-	2	0.909880	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774966-129774985:-	2	0.909880	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774966-129774986:-	3	1.364820	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774966-129774987:-	224	101.906563	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774966-129774988:-	7343	3340.624505	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774966-129774989:-	7879	3584.472351	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774966-129774991:-	2	0.909880	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774967-129774984:-	4	1.819760	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774967-129774985:-	2	0.909880	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774967-129774987:-	53	24.111821	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774967-129774988:-	1565	711.981118	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774967-129774989:-	4765	2167.789155	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774967-129774990:-	4	1.819760	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774967-129774991:-	4	1.819760	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774968-129774987:-	12	5.459280	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774968-129774988:-	460	209.272405	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774968-129774989:-	2296	1044.542267	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774968-129774990:-	7	3.184580	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774968-129774991:-	24	10.918560	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774969-129774987:-	5	2.274700	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774969-129774988:-	252	114.644883	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774969-129774989:-	1954	888.952783	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774969-129774990:-	6	2.729640	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774969-129774991:-	60	27.296401	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774970-129774987:-	1	0.454940	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774970-129774988:-	29	13.193260	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774970-129774989:-	267	121.468983	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774970-129774990:-	1	0.454940	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774970-129774991:-	17	7.733980	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774971-129774989:-	2	0.909880	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774971-129774991:-	2	0.909880	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774973-129774991:-	1	0.454940	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774974-129774991:-	1	0.454940	N	mature,MIMAT0000261
hsa-mir-184	hg38:chr15:79209839-79209862:+	1	0.454940	N	mature,MIMAT0000454
hsa-mir-184	hg38:chr15:79209840-79209861:+	1	0.454940	N	mature,MIMAT0000454
hsa-mir-184	hg38:chr15:79209840-79209862:+	6	2.729640	N	mature,MIMAT0000454
hsa-mir-185	hg38:chr22:20033153-20033173:+	3	1.364820	N	mature,MIMAT0000455
hsa-mir-185	hg38:chr22:20033153-20033174:+	3	1.364820	N	mature,MIMAT0000455
hsa-mir-185	hg38:chr22:20033153-20033175:+	48	21.837121	N	mature,MIMAT0000455
hsa-mir-185	hg38:chr22:20033187-20033209:+	1	0.454940	N	mature,MIMAT0004611
hsa-mir-185	hg38:chr22:20033188-20033208:+	5	2.274700	N	mature,MIMAT0004611
hsa-mir-185	hg38:chr22:20033189-20033208:+	1	0.454940	N	mature,MIMAT0004611
hsa-mir-186	hg38:chr1:71067679-71067703:-	21	9.553740	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067699:-	1	0.454940	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067700:-	3	1.364820	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067702:-	1	0.454940	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067703:-	137	62.326782	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067681-71067700:-	3	1.364820	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067681-71067702:-	3	1.364820	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067681-71067703:-	213	96.902222	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067682-71067703:-	21	9.553740	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067682-71067704:-	1	0.454940	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067683-71067703:-	20	9.098800	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067684-71067703:-	2	0.909880	N	mature,MIMAT0000456
hsa-mir-187	hg38:chr18:35904835-35904857:-	2	0.909880	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904836-35904857:-	1	0.454940	N	mature,MIMAT0000262
hsa-mir-188	hg38:chrX:50003517-50003539:+	1	0.454940	N	mature,MIMAT0000457
hsa-mir-18a	hg38:chr13:91350756-91350777:+	1	0.454940	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350756-91350778:+	4	1.819760	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350756-91350779:+	11	5.004340	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350758-91350779:+	1	0.454940	N	mature,MIMAT0000072
hsa-mir-1909	hg38:chr19:1816229-1816251:-	1	0.454940	N	precursor
hsa-mir-190a	hg38:chr15:62823971-62823990:+	1	0.454940	N	mature,MIMAT0000458
hsa-mir-190a	hg38:chr15:62823971-62823991:+	3	1.364820	N	mature,MIMAT0000458
hsa-mir-190a	hg38:chr15:62823971-62823992:+	9	4.094460	N	mature,MIMAT0000458
hsa-mir-190a	hg38:chr15:62823971-62823993:+	1	0.454940	N	mature,MIMAT0000458
hsa-mir-190a	hg38:chr15:62823971-62823995:+	2	0.909880	N	mature,MIMAT0000458
hsa-mir-190b	hg38:chr1:154193674-154193697:-	1	0.454940	N	unannotated
hsa-mir-190b	hg38:chr1:154193711-154193734:-	2	0.909880	N	mature,MIMAT0004929
hsa-mir-190b	hg38:chr1:154193712-154193734:-	32	14.558080	N	mature,MIMAT0004929
hsa-mir-190b	hg38:chr1:154193713-154193734:-	4	1.819760	N	mature,MIMAT0004929
hsa-mir-190b	hg38:chr1:154193715-154193734:-	2	0.909880	N	mature,MIMAT0004929
hsa-mir-191	hg38:chr3:49020631-49020652:-	1	0.454940	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020631-49020653:-	1	0.454940	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020671-49020692:-	1	0.454940	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020671-49020694:-	3	1.364820	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020671-49020695:-	41	18.652540	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020691:-	2	0.909880	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020692:-	2	0.909880	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020693:-	3	1.364820	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020694:-	17	7.733980	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020695:-	580	263.865207	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020691:-	1	0.454940	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020692:-	2	0.909880	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020694:-	4	1.819760	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020695:-	797	362.587189	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020674-49020692:-	3	1.364820	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020674-49020694:-	1	0.454940	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020674-49020695:-	144	65.511362	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020675-49020695:-	86	39.124841	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020676-49020695:-	4	1.819760	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020677-49020695:-	6	2.729640	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020695-49020714:-	1	0.454940	N	precursor
hsa-mir-192	hg38:chr11:64891159-64891181:-	1	0.454940	N	mature,MIMAT0004543
hsa-mir-192	hg38:chr11:64891161-64891182:-	1	0.454940	N	mature,MIMAT0004543
hsa-mir-192	hg38:chr11:64891200-64891223:-	4	1.819760	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891200-64891224:-	1	0.454940	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891201-64891222:-	1	0.454940	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891201-64891223:-	144	65.511362	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891201-64891224:-	9	4.094460	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891202-64891223:-	4	1.819760	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891202-64891224:-	57	25.931581	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891203-64891223:-	2	0.909880	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891203-64891224:-	152	69.150882	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891204-64891223:-	1	0.454940	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891204-64891224:-	17	7.733980	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891205-64891223:-	1	0.454940	Y	mature,MIMAT0000222
